C행정구역별,행정구역별,C산업별,업종명,데이터업종명,C조직형태별,조직형태별,시점,사업체수 (개),종사자수 (명)
'34,충남,'J6209,기타 정보기술 및 컴퓨터운영 관련 서비스업,,'0,계,2018,10,60
'34,충남,'J62090,기타 정보기술 및 컴퓨터운영 관련 서비스업,,'0,계,2018,10,60
'34,충남,'J63,정보서비스업,,'0,계,2018,56,138
'34,충남,'J631,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",,'0,계,2018,40,87
'34,충남,'J6311,"자료처리, 호스팅 및 관련 서비스업",,'0,계,2018,6,18
'34,충남,'J63111,자료 처리업,,'0,계,2018,3,14
'34,충남,'J63112,호스팅 및 관련 서비스업,,'0,계,2018,3,4
'34,충남,'J6312,포털 및 기타 인터넷 정보매개 서비스업,,'0,계,2018,34,69
'34,충남,'J63120,포털 및 기타 인터넷 정보매개 서비스업,,'0,계,2018,34,69
'34,충남,'J639,기타 정보 서비스업,,'0,계,2018,16,51
'34,충남,'J6391,뉴스 제공업,,'0,계,2018,10,16
'34,충남,'J63910,뉴스 제공업,,'0,계,2018,10,16
'34,충남,'J6399,그 외 기타 정보 서비스업,,'0,계,2018,6,35
'34,충남,'J63991,데이터베이스 및 온라인정보 제공업,,'0,계,2018,4,31
'34,충남,'J63999,그 외 기타 정보 서비스업,,'0,계,2018,2,X
'34,충남,'K,금융 및 보험업(64~66),,'0,계,2018,1670,19076
'34,충남,'K64,금융업,,'0,계,2018,979,8762
'34,충남,'K641,은행 및 저축기관,,'0,계,2018,884,8205
'34,충남,'K6412,일반은행,,'0,계,2018,193,1964
'34,충남,'K64121,국내은행,,'0,계,2018,193,1964
'34,충남,'K6413,신용조합 및 저축기관,,'0,계,2018,691,6241
'34,충남,'K64131,신용조합,,'0,계,2018,684,6136
'34,충남,'K64132,상호저축은행 및 기타 저축기관,,'0,계,2018,7,105
'34,충남,'K642,신탁업 및 집합투자업,,'0,계,2018,2,X
'34,충남,'K6420,신탁업 및 집합투자업,,'0,계,2018,2,X
'34,충남,'K64209,기타 금융 투자업,,'0,계,2018,2,X
'34,충남,'K649,기타 금융업,,'0,계,2018,93,553
'34,충남,'K6491,여신금융업,,'0,계,2018,89,514
'34,충남,'K64912,개발금융기관,,'0,계,2018,4,51
'34,충남,'K64913,신용카드 및 할부금융업,,'0,계,2018,22,320
'34,충남,'K64919,그 외 기타 여신금융업,,'0,계,2018,63,143
'34,충남,'K6499,그 외 기타 금융업,,'0,계,2018,4,39
'34,충남,'K64991,기금 운영업,,'0,계,2018,1,X
'34,충남,'K64992,지주회사,,'0,계,2018,3,26
'34,충남,'K65,보험 및 연금업,,'0,계,2018,318,7494
'34,충남,'K651,보험업,,'0,계,2018,289,7166
'34,충남,'K6511,생명 보험업,,'0,계,2018,114,2897
'34,충남,'K65110,생명 보험업,,'0,계,2018,114,2897
'34,충남,'K6512,손해 및 보증 보험업,,'0,계,2018,158,3593
'34,충남,'K65121,손해 보험업,,'0,계,2018,140,3397
'34,충남,'K65122,보증 보험업,,'0,계,2018,18,196
'34,충남,'K6513,사회보장 보험업,,'0,계,2018,17,676
'34,충남,'K65131,건강 보험업,,'0,계,2018,15,515
'34,충남,'K65139,산업재해 및 기타 사회보장 보험업,,'0,계,2018,2,X
'34,충남,'K653,연금 및 공제업,,'0,계,2018,29,328
'34,충남,'K6530,연금 및 공제업,,'0,계,2018,29,328
'34,충남,'K65301,개인 공제업,,'0,계,2018,4,9
'34,충남,'K65302,사업 공제업,,'0,계,2018,16,122
'34,충남,'K65303,연금업,,'0,계,2018,9,197
'34,충남,'K66,금융 및 보험 관련 서비스업,,'0,계,2018,373,2820
'34,충남,'K661,금융 지원 서비스업,,'0,계,2018,61,317
'34,충남,'K6611,금융시장 관리업,,'0,계,2018,1,X
'34,충남,'K66110,금융시장 관리업,,'0,계,2018,1,X
'34,충남,'K6612,증권 및 선물 중개업,,'0,계,2018,21,223
'34,충남,'K66121,증권 중개업,,'0,계,2018,21,223
'34,충남,'K6619,기타 금융 지원 서비스업,,'0,계,2018,39,82
'34,충남,'K66192,투자 자문업 및 투자 일임업,,'0,계,2018,2,X
'34,충남,'K66199,그 외 기타 금융 지원 서비스업,,'0,계,2018,37,79
'34,충남,'K662,보험 및 연금관련 서비스업,,'0,계,2018,312,2503
'34,충남,'K6620,보험 및 연금관련 서비스업,,'0,계,2018,312,2503
'34,충남,'K66201,손해 사정업,,'0,계,2018,15,93
'34,충남,'K66202,보험 대리 및 중개업,,'0,계,2018,297,2410
'34,충남,'L,부동산업(68),,'0,계,2018,5197,13608
'34,충남,'L68,부동산업,,'0,계,2018,5197,13608
'34,충남,'L681,부동산 임대 및 공급업,,'0,계,2018,539,1987
'34,충남,'L6811,부동산 임대업,,'0,계,2018,304,869
'34,충남,'L68111,주거용 건물 임대업,,'0,계,2018,49,133
'34,충남,'L68112,비주거용 건물 임대업,,'0,계,2018,242,708
'34,충남,'L68119,기타 부동산 임대업,,'0,계,2018,13,28
'34,충남,'L6812,부동산 개발 및 공급업,,'0,계,2018,235,1118
'34,충남,'L68121,주거용 건물 개발 및 공급업,,'0,계,2018,81,288
'34,충남,'L68122,비주거용 건물 개발 및 공급업,,'0,계,2018,61,254
'34,충남,'L68129,기타 부동산 개발 및 공급업,,'0,계,2018,93,576
'34,충남,'L682,부동산 관련 서비스업,,'0,계,2018,4658,11621
'34,충남,'L6821,부동산 관리업,,'0,계,2018,1025,6633
'34,충남,'L68211,주거용 부동산 관리업,,'0,계,2018,873,5474
'34,충남,'L68212,비주거용 부동산 관리업,,'0,계,2018,152,1159
'34,충남,'L6822,"부동산 중개, 자문 및 감정평가업",,'0,계,2018,3633,4988
'34,충남,'L68221,부동산 중개 및 대리업,,'0,계,2018,3528,4606
'34,충남,'L68222,부동산 투자자문업,,'0,계,2018,72,98
'34,충남,'L68223,부동산 감정평가업,,'0,계,2018,33,284
'34,충남,'M,"전문, 과학 및 기술 서비스업(70~73)",,'0,계,2018,3215,20784
'34,충남,'M70,연구개발업,,'0,계,2018,244,3812
'34,충남,'M701,자연과학 및 공학 연구개발업,,'0,계,2018,201,3369
'34,충남,'M7011,자연과학 연구개발업,,'0,계,2018,93,1538
'34,충남,'M70111,"물리, 화학 및 생물학 연구개발업",,'0,계,2018,26,677
'34,충남,'M70112,농림수산학 및 수의학 연구개발업,,'0,계,2018,41,699
'34,충남,'M70113,의학 및 약학 연구개발업,,'0,계,2018,20,124
'34,충남,'M70119,기타 자연과학 연구개발업,,'0,계,2018,6,38
'34,충남,'M7012,공학 연구개발업,,'0,계,2018,101,1812
'34,충남,'M70121,전기ㆍ전자공학 연구개발업,,'0,계,2018,41,208
'34,충남,'M70129,기타 공학 연구개발업,,'0,계,2018,60,1604
'34,충남,'M7013,자연과학 및 공학 융합 연구개발업,,'0,계,2018,7,19
'34,충남,'M70130,자연과학 및 공학 융합 연구개발업,,'0,계,2018,7,19
'34,충남,'M702,인문 및 사회과학 연구개발업,,'0,계,2018,43,443
'34,충남,'M7020,인문 및 사회과학 연구개발업,,'0,계,2018,43,443
'34,충남,'M70201,경제 및 경영학 연구개발업,,'0,계,2018,5,14
'34,충남,'M70209,기타 인문 및 사회과학 연구개발업,,'0,계,2018,38,429
'34,충남,'M71,전문 서비스업,,'0,계,2018,1165,5979
'34,충남,'M711,법무관련 서비스업,,'0,계,2018,440,1496
'34,충남,'M7110,법무관련 서비스업,,'0,계,2018,440,1496
'34,충남,'M71101,변호사업,,'0,계,2018,136,526
'34,충남,'M71102,변리사업,,'0,계,2018,4,22
'34,충남,'M71103,법무사업,,'0,계,2018,207,778
'34,충남,'M71109,기타 법무관련 서비스업,,'0,계,2018,93,170
'34,충남,'M712,회계 및 세무관련 서비스업,,'0,계,2018,286,1855
'34,충남,'M7120,회계 및 세무관련 서비스업,,'0,계,2018,286,1855
'34,충남,'M71201,공인회계사업,,'0,계,2018,38,307
'34,충남,'M71202,세무사업,,'0,계,2018,246,1535
'34,충남,'M71209,기타 회계 관련 서비스업,,'0,계,2018,2,X
'34,충남,'M713,광고업,,'0,계,2018,248,612
'34,충남,'M7131,광고 대행업,,'0,계,2018,33,110
'34,충남,'M71310,광고 대행업,,'0,계,2018,33,110
'34,충남,'M7139,기타 광고업,,'0,계,2018,215,502
'34,충남,'M71391,옥외 및 전시 광고업,,'0,계,2018,64,177
'34,충남,'M71392,광고매체 판매업,,'0,계,2018,3,11
'34,충남,'M71393,"광고물 문안, 도안, 설계 등 작성업",,'0,계,2018,127,268
'34,충남,'M71399,그 외 기타 광고 관련 서비스업,,'0,계,2018,21,46
'34,충남,'M714,시장조사 및 여론조사업,,'0,계,2018,1,X
'34,충남,'M7140,시장조사 및 여론조사업,,'0,계,2018,1,X
'34,충남,'M71400,시장조사 및 여론조사업,,'0,계,2018,1,X
'34,충남,'M715,회사 본부 및 경영 컨설팅 서비스업,,'0,계,2018,168,1232
'34,충남,'M7151,회사 본부,,'0,계,2018,52,680
'34,충남,'M71511,제조업 회사 본부,,'0,계,2018,37,541
'34,충남,'M71519,기타 산업 회사 본부,,'0,계,2018,15,139
'34,충남,'M7153,경영 컨설팅 및 공공 관계 서비스업,,'0,계,2018,116,552
'34,충남,'M71531,경영 컨설팅업,,'0,계,2018,109,509
'34,충남,'M71532,공공관계 서비스업,,'0,계,2018,7,43
'34,충남,'M716,기타 전문 서비스업,,'0,계,2018,22,783
'34,충남,'M7160,기타 전문 서비스업,,'0,계,2018,22,783
'34,충남,'M71600,기타 전문 서비스업,,'0,계,2018,22,783
'34,충남,'M72,"건축기술, 엔지니어링 및 기타 과학기술 서비스업",,'0,계,2018,1141,9340
'34,충남,'M721,"건축기술, 엔지니어링 및 관련 기술 서비스업",,'0,계,2018,780,6024
'34,충남,'M7211,건축 및 조경 설계 서비스업,,'0,계,2018,482,1936
'34,충남,'M72111,건축설계 및 관련 서비스업,,'0,계,2018,446,1769
'34,충남,'M72112,도시계획 및 조경설계 서비스업,,'0,계,2018,36,167
'34,충남,'M7212,엔지니어링 서비스업,,'0,계,2018,298,4088
'34,충남,'M72121,건물 및 토목 엔지니어링 서비스업,,'0,계,2018,168,1218
'34,충남,'M72122,환경 관련 엔지니어링 서비스업,,'0,계,2018,17,126
'34,충남,'M72129,기타 엔지니어링 서비스업,,'0,계,2018,113,2744
'34,충남,'M729,기타 과학기술 서비스업,,'0,계,2018,361,3316
'34,충남,'M7291,"기술 시험, 검사 및 분석업",,'0,계,2018,170,2296
'34,충남,'M72911,물질성분 검사 및 분석업,,'0,계,2018,33,259
'34,충남,'M72919,"기타 기술 시험, 검사 및 분석업",,'0,계,2018,137,2037
'34,충남,'M7292,"측량, 지질조사 및 지도제작업",,'0,계,2018,191,1020
'34,충남,'M72921,측량업,,'0,계,2018,172,921
'34,충남,'M72922,제도업,,'0,계,2018,11,31
'34,충남,'M72923,지질 조사 및 탐사업,,'0,계,2018,6,42
'34,충남,'M72924,지도 제작업,,'0,계,2018,2,X
'34,충남,'M73,"기타 전문, 과학 및 기술 서비스업",,'0,계,2018,665,1653
'34,충남,'M731,수의업,,'0,계,2018,186,535
'34,충남,'M7310,수의업,,'0,계,2018,186,535
'34,충남,'M73100,수의업,,'0,계,2018,186,535
'34,충남,'M732,전문 디자인업,,'0,계,2018,97,205
'34,충남,'M7320,전문 디자인업,,'0,계,2018,97,205
'34,충남,'M73201,인테리어 디자인업,,'0,계,2018,35,70
'34,충남,'M73202,제품 디자인업,,'0,계,2018,23,47
'34,충남,'M73203,시각 디자인업,,'0,계,2018,34,83
'34,충남,'M73209,"패션, 섬유류 및 기타 전문 디자인업",,'0,계,2018,5,5
'34,충남,'M733,사진 촬영 및 처리업,,'0,계,2018,329,609
'34,충남,'M7330,사진 촬영 및 처리업,,'0,계,2018,329,609
'34,충남,'M73301,인물사진 및 행사용 영상 촬영업,,'0,계,2018,295,531
'34,충남,'M73302,상업용 사진 촬영업,,'0,계,2018,4,4
'34,충남,'M73303,사진 처리업,,'0,계,2018,30,74
'34,충남,'M739,"그 외 기타 전문, 과학 및 기술 서비스업",,'0,계,2018,53,304
'34,충남,'M7390,"그 외 기타 전문, 과학 및 기술 서비스업",,'0,계,2018,53,304
'34,충남,'M73901,매니저업,,'0,계,2018,2,X
'34,충남,'M73902,번역 및 통역 서비스업,,'0,계,2018,9,45
'34,충남,'M73903,사업 및 무형 재산권 중개업,,'0,계,2018,5,20
'34,충남,'M73904,"물품 감정, 계량 및 견본 추출업",,'0,계,2018,24,68
'34,충남,'M73909,"그 외 기타 분류 안된 전문, 과학 및 기술 서비스업",,'0,계,2018,13,164
'34,충남,'N,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",,'0,계,2018,2965,31104
'34,충남,'N74,사업시설 관리 및 조경 서비스업,,'0,계,2018,544,7418
'34,충남,'N741,사업시설 유지?관리 서비스업,,'0,계,2018,142,4098
'34,충남,'N7410,사업시설 유지?관리 서비스업,,'0,계,2018,142,4098
'34,충남,'N74100,사업시설 유지?관리 서비스업,,'0,계,2018,142,4098
'34,충남,'N742,건물ㆍ산업설비 청소 및 방제 서비스업,,'0,계,2018,358,3127
'34,충남,'N7421,건물 및 산업설비 청소업,,'0,계,2018,272,2509
'34,충남,'N74211,건축물 일반 청소업,,'0,계,2018,200,1763
'34,충남,'N74212,"산업설비, 운송장비 및 공공장소 청소업",,'0,계,2018,72,746
'34,충남,'N7422,"소독, 구충 및 방제 서비스업",,'0,계,2018,86,618
'34,충남,'N74220,"소독, 구충 및 방제 서비스업",,'0,계,2018,86,618
'34,충남,'N743,조경 관리 및 유지 서비스업,,'0,계,2018,44,193
'34,충남,'N7430,조경 관리 및 유지 서비스업,,'0,계,2018,44,193
'34,충남,'N74300,조경 관리 및 유지 서비스업,,'0,계,2018,44,193
'34,충남,'N75,사업지원 서비스업,,'0,계,2018,1665,20966
'34,충남,'N751,고용알선 및 인력공급업,,'0,계,2018,880,14243
'34,충남,'N7511,고용 알선업,,'0,계,2018,471,1667
'34,충남,'N75110,고용 알선업,,'0,계,2018,471,1667
'34,충남,'N7512,인력 공급업,,'0,계,2018,409,12576
'34,충남,'N75121,임시 및 일용 인력 공급업,,'0,계,2018,261,5021
'34,충남,'N75122,상용 인력 공급 및 인사관리 서비스업,,'0,계,2018,148,7555
'34,충남,'N752,여행사 및 기타 여행보조 서비스업,,'0,계,2018,265,1031
'34,충남,'N7521,여행사업,여행사업,'0,계,2018,224,931
'34,충남,'N75210,여행사업,,'0,계,2018,224,931
'34,충남,'N7529,기타 여행보조 및 예약 서비스업,,'0,계,2018,41,100
'34,충남,'N75290,기타 여행 보조 및 예약 서비스업,,'0,계,2018,41,100
'34,충남,'N753,"경비, 경호 및 탐정업",,'0,계,2018,81,1857
'34,충남,'N7531,경비 및 경호 서비스업,,'0,계,2018,41,1363
'34,충남,'N75310,경비 및 경호 서비스업,,'0,계,2018,41,1363
'34,충남,'N7532,보안시스템 서비스업,,'0,계,2018,39,493
'34,충남,'N75320,보안시스템 서비스업,,'0,계,2018,39,493
'34,충남,'N7533,탐정 및 조사 서비스업,,'0,계,2018,1,X
'34,충남,'N75330,탐정 및 조사 서비스업,,'0,계,2018,1,X
'34,충남,'N759,기타 사업지원 서비스업,,'0,계,2018,439,3835
'34,충남,'N7591,사무지원 서비스업,,'0,계,2018,124,245
'34,충남,'N75911,문서 작성업,,'0,계,2018,9,15
'34,충남,'N75912,복사업,,'0,계,2018,76,111
'34,충남,'N75919,기타 사무지원 서비스업,,'0,계,2018,39,119
'34,충남,'N7599,그 외 기타 사업지원 서비스업,,'0,계,2018,315,3590
'34,충남,'N75991,콜센터 및 텔레마케팅 서비스업,,'0,계,2018,15,700
'34,충남,'N75992,"전시, 컨벤션 및 행사 대행업",전시 및 행사 대행업,'0,계,2018,114,418
'34,충남,'N75993,신용 조사 및 추심 대행업,,'0,계,2018,9,92
'34,충남,'N75994,포장 및 충전업,,'0,계,2018,97,1785
'34,충남,'N75999,그 외 기타 분류 안된 사업지원 서비스업,,'0,계,2018,80,595
'34,충남,'N76,임대업; 부동산 제외,,'0,계,2018,756,2720
'34,충남,'N761,운송장비 임대업,,'0,계,2018,141,340
'34,충남,'N7611,자동차 임대업,자동차 임대업,'0,계,2018,130,298
'34,충남,'N76110,자동차 임대업,,'0,계,2018,130,298
'34,충남,'N7619,기타 운송장비 임대업,,'0,계,2018,11,42
'34,충남,'N76190,기타 운송장비 임대업,,'0,계,2018,11,42
'34,충남,'N762,개인 및 가정용품 임대업,,'0,계,2018,291,1212
'34,충남,'N7621,스포츠 및 레크리에이션 용품 임대업,스포츠 및 레크레이션 용품 임대업,'0,계,2018,45,108
'34,충남,'N76210,스포츠 및 레크리에이션 용품 임대업,,'0,계,2018,45,108
'34,충남,'N7622,음반 및 비디오물 임대업,,'0,계,2018,4,6
'34,충남,'N76220,음반 및 비디오물 임대업,,'0,계,2018,4,6
'34,충남,'N7629,기타 개인 및 가정용품 임대업,,'0,계,2018,242,1098
'34,충남,'N76291,서적 임대업,,'0,계,2018,56,134
'34,충남,'N76292,의류 임대업,,'0,계,2018,86,151
'34,충남,'N76299,그 외 기타 개인 및 가정용품 임대업,,'0,계,2018,100,813
'34,충남,'N763,산업용 기계 및 장비 임대업,,'0,계,2018,323,1164
'34,충남,'N7631,건설 및 토목공사용 기계?장비 임대업,,'0,계,2018,197,833
'34,충남,'N76310,건설 및 토목공사용 기계?장비 임대업,,'0,계,2018,197,833
'34,충남,'N7632,컴퓨터 및 사무용 기계?장비 임대업,,'0,계,2018,73,165
'34,충남,'N76320,컴퓨터 및 사무용 기계?장비 임대업,,'0,계,2018,73,165
'34,충남,'N7639,기타 산업용 기계 및 장비 임대업,,'0,계,2018,53,166
'34,충남,'N76390,기타 산업용 기계 및 장비 임대업,,'0,계,2018,53,166
'34,충남,'N764,무형재산권 임대업,,'0,계,2018,1,X
'34,충남,'N7640,무형재산권 임대업,,'0,계,2018,1,X
'34,충남,'N76400,무형재산권 임대업,,'0,계,2018,1,X
'34,충남,'O,"공공행정, 국방 및 사회보장 행정(84)",,'0,계,2018,769,32222
'34,충남,'O84,"공공행정, 국방 및 사회보장 행정",,'0,계,2018,769,32222
'34,충남,'O841,입법 및 일반 정부 행정,,'0,계,2018,292,17298
'34,충남,'O8411,일반 공공 행정,,'0,계,2018,292,17298
'34,충남,'O84111,입법기관,,'0,계,2018,17,435
'34,충남,'O84113,지방행정 집행기관,,'0,계,2018,234,15897
'34,충남,'O84114,재정 및 경제정책 행정,,'0,계,2018,18,594
'34,충남,'O84119,기타 일반 공공 행정,,'0,계,2018,23,372
'34,충남,'O842,사회 및 산업정책 행정,,'0,계,2018,117,4531
'34,충남,'O8421,사회서비스 관리 행정,,'0,계,2018,35,1986
'34,충남,'O84211,교육 행정,,'0,계,2018,17,1721
'34,충남,'O84212,문화 및 관광 행정,,'0,계,2018,4,99
'34,충남,'O84213,환경 행정,,'0,계,2018,3,33
'34,충남,'O84214,보건 및 복지 행정,,'0,계,2018,7,50
'34,충남,'O84219,기타 사회서비스 관리 행정,,'0,계,2018,4,83
'34,충남,'O8422,노동 및 산업진흥 행정,,'0,계,2018,82,2545
'34,충남,'O84221,노동 행정,,'0,계,2018,2,X
'34,충남,'O84222,농림수산 행정,,'0,계,2018,53,1600
'34,충남,'O84223,건설 및 운송 행정,,'0,계,2018,15,685
'34,충남,'O84224,우편 및 통신행정,,'0,계,2018,1,X
'34,충남,'O84229,기타 산업진흥 행정,,'0,계,2018,11,135
'34,충남,'O844,사법 및 공공질서 행정,,'0,계,2018,355,10228
'34,충남,'O8440,사법 및 공공질서 행정,,'0,계,2018,355,10228
'34,충남,'O84401,법원,,'0,계,2018,23,471
'34,충남,'O84402,검찰,,'0,계,2018,5,401
'34,충남,'O84403,교도기관,,'0,계,2018,12,1614
'34,충남,'O84404,경찰,,'0,계,2018,232,4898
'34,충남,'O84405,소방서,,'0,계,2018,80,2760
'34,충남,'O84409,기타 사법 및 공공질서 행정,,'0,계,2018,3,84
'34,충남,'O845,사회보장 행정,,'0,계,2018,5,165
